,PLAYER_ID,SHOT_ZONE_RANGE,SHOT_PERCENTAGE,SHOT_COUNT_MADE,SHOT_RANGE_BIN
1097,203148,8-16 ft.,0.42857142857142855,3,8
1098,203148,Less Than 8 ft.,0.5714285714285714,8,0
1099,203186,16-24 ft.,0.25,1,16
1100,203186,8-16 ft.,0.3333333333333333,1,8
1101,203186,Less Than 8 ft.,0.6511627906976745,28,0
1102,203187,16-24 ft.,0.5,5,16
1103,203187,24+ ft.,0.34375,11,24
1104,203187,8-16 ft.,0.25,3,8
1105,203187,Less Than 8 ft.,0.5333333333333333,8,0
1106,203200,16-24 ft.,0.75,3,16
1107,203200,24+ ft.,0.23076923076923078,9,24
1108,203200,8-16 ft.,0.0,0,8
1109,203200,Less Than 8 ft.,0.5,9,0
1110,203210,16-24 ft.,0.425,17,16
1111,203210,24+ ft.,0.5,7,24
1112,203210,8-16 ft.,0.4,6,8
1113,203210,Less Than 8 ft.,0.5402298850574713,47,0
1114,203382,16-24 ft.,0.4166666666666667,5,16
1115,203382,24+ ft.,0.0,0,24
1116,203382,8-16 ft.,0.4782608695652174,11,8
1117,203382,Less Than 8 ft.,0.5,62,0
1118,203457,16-24 ft.,0.21428571428571427,6,16
1119,203457,8-16 ft.,0.17142857142857143,6,8
1120,203457,Less Than 8 ft.,0.6184971098265896,107,0
1121,203458,16-24 ft.,0.32142857142857145,9,16
1122,203458,24+ ft.,0.3333333333333333,1,24
1123,203458,8-16 ft.,0.36666666666666664,11,8
1124,203458,Less Than 8 ft.,0.5,62,0
1125,203459,16-24 ft.,0.47474747474747475,47,16
1126,203459,24+ ft.,0.3669064748201439,51,24
1127,203459,8-16 ft.,0.627906976744186,27,8
1128,203459,Less Than 8 ft.,0.578125,37,0
1129,203460,16-24 ft.,0.0,0,16
1130,203460,24+ ft.,0.3111111111111111,14,24
1131,203460,8-16 ft.,0.3333333333333333,1,8
1132,203460,Back Court Shot,0.0,0,50
1133,203460,Less Than 8 ft.,0.6533333333333333,49,0
1134,203462,16-24 ft.,0.2857142857142857,2,16
1135,203462,24+ ft.,0.1875,3,24
1136,203462,8-16 ft.,0.6666666666666666,2,8
1137,203462,Less Than 8 ft.,0.4696969696969697,31,0
1138,203463,16-24 ft.,0.10526315789473684,2,16
1139,203463,24+ ft.,0.410958904109589,30,24
1140,203463,8-16 ft.,0.4,4,8
1141,203463,Less Than 8 ft.,0.6309523809523809,53,0
1142,203468,16-24 ft.,0.45517241379310347,66,16
1143,203468,24+ ft.,0.4155844155844156,96,24
1144,203468,8-16 ft.,0.5294117647058824,63,8
1145,203468,Less Than 8 ft.,0.4506172839506173,73,0
1146,203469,16-24 ft.,0.27586206896551724,8,16
1147,203469,24+ ft.,0.0,0,24
1148,203469,8-16 ft.,0.3076923076923077,4,8
1149,203469,Less Than 8 ft.,0.6174496644295302,92,0
1150,203471,16-24 ft.,0.4444444444444444,24,16
1151,203471,24+ ft.,0.34579439252336447,37,24
1152,203471,8-16 ft.,0.43333333333333335,13,8
1153,203471,Back Court Shot,0.0,0,50
1154,203471,Less Than 8 ft.,0.5067567567567568,75,0
1155,203473,16-24 ft.,0.3333333333333333,1,16
1156,203473,8-16 ft.,0.2,2,8
1157,203473,Less Than 8 ft.,0.5555555555555556,25,0
1158,203476,16-24 ft.,0.41379310344827586,24,16
1159,203476,24+ ft.,0.5,1,24
1160,203476,8-16 ft.,0.4722222222222222,17,8
1161,203476,Less Than 8 ft.,0.5486725663716814,62,0
1162,203477,16-24 ft.,0.25,4,16
1163,203477,24+ ft.,0.37735849056603776,80,24
1164,203477,8-16 ft.,0.3076923076923077,8,8
1165,203477,Less Than 8 ft.,0.4098360655737705,25,0
1166,203481,16-24 ft.,0.3333333333333333,2,16
1167,203481,8-16 ft.,0.2857142857142857,2,8
1168,203481,Less Than 8 ft.,0.5679012345679012,46,0
1169,203482,16-24 ft.,0.18181818181818182,4,16
1170,203482,24+ ft.,0.44,44,24
1171,203482,8-16 ft.,0.2857142857142857,6,8
1172,203482,Less Than 8 ft.,0.5537190082644629,67,0
1173,203484,16-24 ft.,0.3875,31,16
1174,203484,24+ ft.,0.3165829145728643,63,24
1175,203484,8-16 ft.,0.4090909090909091,27,8
1176,203484,Back Court Shot,0.0,0,50
1177,203484,Less Than 8 ft.,0.5652173913043478,78,0
1178,203485,16-24 ft.,0.5,2,16
1179,203485,24+ ft.,0.25,1,24
1180,203485,8-16 ft.,0.0,0,8
1181,203485,Back Court Shot,0.0,0,50
1182,203485,Less Than 8 ft.,1.0,2,0
1183,203486,16-24 ft.,0.3,3,16
1184,203486,24+ ft.,0.0,0,24
1185,203486,8-16 ft.,0.3333333333333333,9,8
1186,203486,Back Court Shot,0.0,0,50
1187,203486,Less Than 8 ft.,0.5401785714285714,121,0
1188,203487,16-24 ft.,0.3829787234042553,18,16
1189,203487,24+ ft.,0.2916666666666667,7,24
1190,203487,8-16 ft.,0.3333333333333333,22,8
1191,203487,Back Court Shot,0.0,0,50
1192,203487,Less Than 8 ft.,0.5462962962962963,118,0
1193,203488,16-24 ft.,0.45454545454545453,5,16
1194,203488,24+ ft.,0.35294117647058826,6,24
1195,203488,8-16 ft.,0.4166666666666667,5,8
1196,203488,Back Court Shot,0.0,0,50
1197,203488,Less Than 8 ft.,0.5384615384615384,14,0
1198,203490,16-24 ft.,0.45901639344262296,28,16
1199,203490,24+ ft.,0.2978723404255319,28,24
1200,203490,8-16 ft.,0.40625,13,8
1201,203490,Less Than 8 ft.,0.5833333333333334,49,0
1202,203493,16-24 ft.,0.0,0,16
1203,203493,24+ ft.,0.1,1,24
1204,203493,8-16 ft.,0.0,0,8
1205,203493,Less Than 8 ft.,0.0,0,0
1206,203496,16-24 ft.,0.3333333333333333,2,16
1207,203496,24+ ft.,0.3375796178343949,53,24
1208,203496,8-16 ft.,0.2857142857142857,4,8
1209,203496,Back Court Shot,0.0,0,50
1210,203496,Less Than 8 ft.,0.4461538461538462,29,0
1211,203497,16-24 ft.,0.0,0,16
1212,203497,8-16 ft.,0.0,0,8
1213,203497,Less Than 8 ft.,0.5818181818181818,64,0
1214,203498,16-24 ft.,0.38095238095238093,8,16
1215,203498,24+ ft.,0.36363636363636365,24,24
1216,203498,8-16 ft.,0.35,14,8
1217,203498,Less Than 8 ft.,0.6014492753623188,83,0
1218,203499,16-24 ft.,0.5,17,16
1219,203499,24+ ft.,0.4318181818181818,19,24
1220,203499,8-16 ft.,0.2962962962962963,8,8
1221,203499,Less Than 8 ft.,0.6296296296296297,34,0
1222,203500,16-24 ft.,0.0,0,16
1223,203500,8-16 ft.,0.5714285714285714,4,8
1224,203500,Less Than 8 ft.,0.6220472440944882,79,0
1225,203501,16-24 ft.,0.16666666666666666,1,16
1226,203501,24+ ft.,0.35294117647058826,6,24
1227,203501,8-16 ft.,0.5,1,8
1228,203501,Less Than 8 ft.,0.3333333333333333,1,0
1229,203503,16-24 ft.,0.2222222222222222,6,16
1230,203503,24+ ft.,0.4142857142857143,29,24
1231,203503,8-16 ft.,0.7142857142857143,5,8
1232,203503,Back Court Shot,0.0,0,50
1233,203503,Less Than 8 ft.,0.4339622641509434,23,0
1234,203504,16-24 ft.,0.5,44,16
1235,203504,24+ ft.,0.348993288590604,52,24
1236,203504,8-16 ft.,0.49056603773584906,26,8
1237,203504,Back Court Shot,0.0,0,50
1238,203504,Less Than 8 ft.,0.45535714285714285,51,0
1239,203506,16-24 ft.,0.4909090909090909,27,16
1240,203506,24+ ft.,0.375,33,24
1241,203506,8-16 ft.,0.2894736842105263,11,8
1242,203506,Back Court Shot,0.0,0,50
1243,203506,Less Than 8 ft.,0.4642857142857143,52,0
1244,203507,16-24 ft.,0.37209302325581395,16,16
1245,203507,24+ ft.,0.225,9,24
1246,203507,8-16 ft.,0.34146341463414637,14,8
1247,203507,Back Court Shot,0.0,0,50
1248,203507,Less Than 8 ft.,0.5735294117647058,156,0
1249,203508,16-24 ft.,1.0,1,16
1250,203508,24+ ft.,0.0,0,24
1251,203508,8-16 ft.,1.0,1,8
1252,203508,Less Than 8 ft.,0.0,0,0
1253,203512,24+ ft.,0.0,0,24
1254,203512,Less Than 8 ft.,0.7058823529411765,12,0
1255,203516,16-24 ft.,0.0,0,16
1256,203516,24+ ft.,0.3333333333333333,1,24
1257,203521,16-24 ft.,0.4,6,16
1258,203521,24+ ft.,0.43137254901960786,44,24
1259,203521,8-16 ft.,0.38461538461538464,20,8
1260,203521,Less Than 8 ft.,0.4918032786885246,30,0
1261,203524,16-24 ft.,0.5,1,16
1262,203524,24+ ft.,0.07142857142857142,1,24
1263,203524,8-16 ft.,0.42857142857142855,3,8
1264,203524,Less Than 8 ft.,0.5714285714285714,16,0
1265,203526,16-24 ft.,0.35,7,16
1266,203526,24+ ft.,0.3670886075949367,29,24
1267,203526,8-16 ft.,0.2413793103448276,7,8
1268,203526,Less Than 8 ft.,0.5357142857142857,30,0
1269,203527,16-24 ft.,0.8,4,16
1270,203527,24+ ft.,0.29411764705882354,5,24
1271,203527,8-16 ft.,0.3,3,8
1272,203527,Back Court Shot,0.0,0,50
1273,203527,Less Than 8 ft.,0.5833333333333334,14,0
1274,203530,16-24 ft.,0.4,6,16
1275,203530,24+ ft.,0.4,8,24
1276,203530,8-16 ft.,0.5,2,8
1277,203530,Less Than 8 ft.,0.5747126436781609,50,0
1278,203546,16-24 ft.,0.45454545454545453,5,16
1279,203546,24+ ft.,0.5,25,24
1280,203546,8-16 ft.,0.2962962962962963,8,8
1281,203546,Less Than 8 ft.,0.6097560975609756,25,0
1282,203552,16-24 ft.,0.5,5,16
1283,203552,24+ ft.,0.4,8,24
1284,203552,8-16 ft.,0.6666666666666666,2,8
1285,203552,Back Court Shot,0.0,0,50
1286,203552,Less Than 8 ft.,0.3,3,0
1287,203584,16-24 ft.,0.4,6,16
1288,203584,24+ ft.,0.4634146341463415,19,24
1289,203584,8-16 ft.,0.3333333333333333,2,8
1290,203584,Less Than 8 ft.,0.25,1,0
1291,203613,16-24 ft.,0.375,3,16
1292,203613,24+ ft.,0.4,6,24
1293,203613,8-16 ft.,0.125,1,8
1294,203613,Less Than 8 ft.,0.5818181818181818,32,0
1295,203798,16-24 ft.,0.42857142857142855,6,16
1296,203798,24+ ft.,0.3170731707317073,39,24
1297,203798,8-16 ft.,0.21428571428571427,3,8
1298,203798,Less Than 8 ft.,0.5208333333333334,25,0
1299,203894,16-24 ft.,0.48148148148148145,13,16
1300,203894,24+ ft.,0.3541666666666667,17,24
1301,203894,8-16 ft.,0.36363636363636365,4,8
1302,203894,Less Than 8 ft.,0.21739130434782608,5,0
1303,203897,16-24 ft.,0.34375,33,16
1304,203897,24+ ft.,0.3333333333333333,32,24
1305,203897,8-16 ft.,0.3125,10,8
1306,203897,Less Than 8 ft.,0.5347222222222222,77,0
1307,203898,16-24 ft.,0.42857142857142855,3,16
1308,203898,24+ ft.,0.36363636363636365,4,24
1309,203898,8-16 ft.,0.2222222222222222,2,8
1310,203898,Back Court Shot,0.0,0,50
1311,203898,Less Than 8 ft.,0.631578947368421,12,0
1312,203900,16-24 ft.,0.16666666666666666,1,16
1313,203900,24+ ft.,0.18518518518518517,5,24
1314,203900,8-16 ft.,0.5,1,8
1315,203900,Less Than 8 ft.,0.4,4,0
1316,203901,16-24 ft.,0.2127659574468085,10,16
1317,203901,24+ ft.,0.39285714285714285,11,24
1318,203901,8-16 ft.,0.2727272727272727,12,8
1319,203901,Less Than 8 ft.,0.5030674846625767,82,0
1320,203903,16-24 ft.,0.47368421052631576,36,16
1321,203903,24+ ft.,0.3142857142857143,33,24
1322,203903,8-16 ft.,0.4166666666666667,30,8
1323,203903,Less Than 8 ft.,0.5077720207253886,98,0
1324,203906,16-24 ft.,0.0,0,16
1325,203906,24+ ft.,0.0,0,24
1326,203906,8-16 ft.,0.0,0,8
1327,203906,Less Than 8 ft.,0.0,0,0
1328,203909,16-24 ft.,0.0,0,16
1329,203909,24+ ft.,0.4,2,24
1330,203909,8-16 ft.,1.0,1,8
1331,203909,Less Than 8 ft.,0.25,2,0
1332,203912,16-24 ft.,0.6666666666666666,2,16
1333,203912,Less Than 8 ft.,0.0,0,0
1334,203914,16-24 ft.,0.34615384615384615,9,16
1335,203914,24+ ft.,0.375,39,24
1336,203914,8-16 ft.,0.44,11,8
1337,203914,Back Court Shot,0.0,0,50
1338,203914,Less Than 8 ft.,0.5537190082644629,67,0
1339,203915,16-24 ft.,0.3333333333333333,2,16
1340,203915,24+ ft.,0.14285714285714285,1,24
1341,203915,8-16 ft.,0.3333333333333333,2,8
1342,203915,Less Than 8 ft.,0.5,7,0
1343,203917,16-24 ft.,0.4166666666666667,5,16
1344,203917,24+ ft.,0.3548387096774194,44,24
1345,203917,8-16 ft.,0.5555555555555556,5,8
1346,203917,Less Than 8 ft.,0.46808510638297873,22,0
1347,203918,16-24 ft.,0.3793103448275862,11,16
1348,203918,24+ ft.,0.3448275862068966,60,24
1349,203918,8-16 ft.,0.36619718309859156,26,8
1350,203918,Less Than 8 ft.,0.5684210526315789,54,0
1351,203919,24+ ft.,0.0,0,24
1352,203919,8-16 ft.,0.3333333333333333,1,8
1353,203919,Less Than 8 ft.,0.5,1,0
1354,203921,24+ ft.,0.25,1,24
1355,203921,Less Than 8 ft.,1.0,2,0
1356,203922,16-24 ft.,0.25,4,16
1357,203922,24+ ft.,0.35,7,24
1358,203922,8-16 ft.,0.5,3,8
1359,203922,Less Than 8 ft.,0.5555555555555556,20,0
1360,203923,24+ ft.,0.23529411764705882,4,24
1361,203923,8-16 ft.,0.3333333333333333,1,8
1362,203923,Back Court Shot,0.0,0,50
1363,203923,Less Than 8 ft.,0.75,3,0
1364,203924,16-24 ft.,0.25,1,16
1365,203924,24+ ft.,0.24561403508771928,14,24
1366,203924,8-16 ft.,0.2,3,8
1367,203924,Less Than 8 ft.,0.5490196078431373,84,0
1368,203926,16-24 ft.,0.48,12,16
1369,203926,24+ ft.,0.4142857142857143,29,24
1370,203926,8-16 ft.,0.42105263157894735,8,8
1371,203926,Back Court Shot,0.0,0,50
1372,203926,Less Than 8 ft.,0.35714285714285715,20,0
1373,203930,24+ ft.,0.3333333333333333,3,24
1374,203932,16-24 ft.,0.3684210526315789,7,16
1375,203932,24+ ft.,0.3333333333333333,12,24
1376,203932,8-16 ft.,0.3076923076923077,8,8
1377,203932,Less Than 8 ft.,0.6746987951807228,56,0
1378,203933,16-24 ft.,0.38,19,16
1379,203933,24+ ft.,0.4897959183673469,24,24
1380,203933,8-16 ft.,0.4838709677419355,45,8
1381,203933,Less Than 8 ft.,0.5864661654135338,78,0
1382,203934,16-24 ft.,0.25,1,16
1383,203934,24+ ft.,0.3235294117647059,11,24
1384,203934,8-16 ft.,0.3333333333333333,1,8
1385,203934,Less Than 8 ft.,0.5714285714285714,8,0
1386,203935,16-24 ft.,0.38461538461538464,5,16
1387,203935,24+ ft.,0.21428571428571427,15,24
1388,203935,8-16 ft.,0.3684210526315789,7,8
1389,203935,Back Court Shot,0.0,0,50
1390,203935,Less Than 8 ft.,0.45714285714285713,32,0
1391,203937,16-24 ft.,0.3,3,16
1392,203937,24+ ft.,0.36363636363636365,4,24
1393,203937,8-16 ft.,0.3793103448275862,11,8
1394,203937,Less Than 8 ft.,0.5806451612903226,18,0
1395,203939,16-24 ft.,0.35714285714285715,20,16
1396,203939,24+ ft.,0.0,0,24
1397,203939,8-16 ft.,0.3,6,8
1398,203939,Less Than 8 ft.,0.6292134831460674,56,0
1399,203940,16-24 ft.,0.35,7,16
1400,203940,24+ ft.,0.3333333333333333,6,24
1401,203940,8-16 ft.,0.25,2,8
1402,203940,Less Than 8 ft.,0.4642857142857143,13,0
1403,203943,16-24 ft.,0.2857142857142857,4,16
1404,203943,24+ ft.,0.2,3,24
1405,203943,8-16 ft.,0.4444444444444444,4,8
1406,203943,Less Than 8 ft.,0.4675324675324675,36,0
1407,203944,16-24 ft.,0.23404255319148937,11,16
1408,203944,24+ ft.,0.3333333333333333,5,24
1409,203944,8-16 ft.,0.2857142857142857,14,8
1410,203944,Less Than 8 ft.,0.4859437751004016,121,0
1411,203946,Less Than 8 ft.,0.25,2,0
1412,203948,16-24 ft.,0.5116279069767442,22,16
1413,203948,24+ ft.,1.0,1,24
1414,203948,8-16 ft.,0.2631578947368421,5,8
1415,203948,Less Than 8 ft.,0.4807692307692308,25,0
1416,203949,8-16 ft.,0.6,3,8
1417,203949,Less Than 8 ft.,0.5172413793103449,15,0
1418,203952,16-24 ft.,0.3673469387755102,54,16
1419,203952,24+ ft.,0.2804878048780488,23,24
1420,203952,8-16 ft.,0.40404040404040403,40,8
1421,203952,Back Court Shot,0.0,0,50
1422,203952,Less Than 8 ft.,0.5770750988142292,146,0
1423,203953,16-24 ft.,0.3157894736842105,18,16
1424,203953,24+ ft.,0.0,0,24
1425,203953,8-16 ft.,0.375,21,8
1426,203953,Less Than 8 ft.,0.553921568627451,113,0
1427,203955,16-24 ft.,0.5,1,16
1428,203955,24+ ft.,0.0,0,24
1429,203955,Less Than 8 ft.,0.0,0,0
1430,203956,16-24 ft.,0.5,1,16
1431,203956,24+ ft.,0.0,0,24
1432,203956,Less Than 8 ft.,0.6,3,0
1433,203960,16-24 ft.,0.2,1,16
1434,203960,24+ ft.,0.24,6,24
1435,203960,8-16 ft.,0.3,3,8
1436,203960,Less Than 8 ft.,0.5,49,0
1437,203961,Less Than 8 ft.,0.6666666666666666,2,0
1438,203963,Less Than 8 ft.,1.0,1,0
1439,203991,Less Than 8 ft.,0.5707317073170731,117,0
1440,203994,16-24 ft.,0.0,0,16
1441,203994,8-16 ft.,0.0,0,8
1442,203994,Less Than 8 ft.,0.2631578947368421,5,0
1443,203996,24+ ft.,0.5,1,24
1444,203996,Less Than 8 ft.,0.0,0,0
1445,203998,16-24 ft.,0.0,0,16
1446,203999,16-24 ft.,0.16666666666666666,1,16
1447,203999,24+ ft.,0.4666666666666667,7,24
1448,203999,8-16 ft.,0.7391304347826086,17,8
1449,203999,Less Than 8 ft.,0.589041095890411,86,0
1450,204001,16-24 ft.,0.4473684210526316,34,16
1451,204001,24+ ft.,0.32575757575757575,43,24
1452,204001,8-16 ft.,0.36538461538461536,38,8
1453,204001,Back Court Shot,0.0,0,50
1454,204001,Less Than 8 ft.,0.5030674846625767,82,0
1455,204002,16-24 ft.,0.0,0,16
1456,204002,8-16 ft.,1.0,1,8
1457,204002,Less Than 8 ft.,0.5384615384615384,7,0
1458,204014,24+ ft.,0.21428571428571427,3,24
1459,204014,Back Court Shot,0.0,0,50
1460,204014,Less Than 8 ft.,0.5,2,0
1461,204020,16-24 ft.,0.5,19,16
1462,204020,24+ ft.,0.40425531914893614,19,24
1463,204020,8-16 ft.,0.4,6,8
1464,204020,Back Court Shot,0.0,0,50
1465,204020,Less Than 8 ft.,0.5625,36,0
1466,204025,16-24 ft.,0.125,1,16
1467,204025,24+ ft.,0.16666666666666666,2,24
1468,204025,8-16 ft.,0.4,2,8
1469,204025,Less Than 8 ft.,0.47368421052631576,9,0
1470,204028,16-24 ft.,0.0,0,16
1471,204028,8-16 ft.,0.3333333333333333,1,8
1472,204028,Less Than 8 ft.,0.6538461538461539,17,0
1473,204038,16-24 ft.,0.39285714285714285,22,16
1474,204038,24+ ft.,0.40425531914893614,38,24
1475,204038,8-16 ft.,0.3125,5,8
1476,204038,Back Court Shot,0.0,0,50
1477,204038,Less Than 8 ft.,0.5294117647058824,45,0
1478,204060,16-24 ft.,0.26666666666666666,4,16
1479,204060,24+ ft.,0.36,27,24
1480,204060,8-16 ft.,1.0,3,8
1481,204060,Less Than 8 ft.,0.6111111111111112,11,0
1482,204067,16-24 ft.,0.0,0,16
1483,204067,24+ ft.,0.4666666666666667,7,24
1484,204067,8-16 ft.,0.0,0,8
1485,204067,Back Court Shot,0.0,0,50
1486,204067,Less Than 8 ft.,0.0,0,0
1487,204456,16-24 ft.,0.27586206896551724,8,16
1488,204456,24+ ft.,0.2894736842105263,11,24
1489,204456,8-16 ft.,0.43902439024390244,18,8
1490,204456,Back Court Shot,0.0,0,50
1491,204456,Less Than 8 ft.,0.5230769230769231,34,0
1492,1626143,16-24 ft.,0.25,8,16
1493,1626143,24+ ft.,0.0,0,24
1494,1626143,8-16 ft.,0.38524590163934425,47,8
1495,1626143,Less Than 8 ft.,0.5723905723905723,170,0
1496,1626144,16-24 ft.,0.3492063492063492,22,16
1497,1626144,24+ ft.,0.2876712328767123,21,24
1498,1626144,8-16 ft.,0.2777777777777778,15,8
1499,1626144,Back Court Shot,0.0,0,50
1500,1626144,Less Than 8 ft.,0.41904761904761906,44,0
1501,1626145,16-24 ft.,0.16666666666666666,1,16
1502,1626145,24+ ft.,0.5,2,24
1503,1626145,8-16 ft.,0.375,3,8
1504,1626145,Less Than 8 ft.,0.38461538461538464,5,0
1505,1626146,8-16 ft.,0.0,0,8
1506,1626146,Less Than 8 ft.,1.0,2,0
1507,1626147,16-24 ft.,0.6,3,16
1508,1626147,24+ ft.,0.19230769230769232,5,24
1509,1626147,8-16 ft.,0.0,0,8
1510,1626147,Less Than 8 ft.,0.3,3,0
1511,1626148,16-24 ft.,0.2,1,16
1512,1626148,24+ ft.,0.2222222222222222,6,24
1513,1626148,8-16 ft.,0.5,2,8
1514,1626148,Less Than 8 ft.,0.3,3,0
1515,1626149,16-24 ft.,0.5,2,16
1516,1626149,8-16 ft.,0.0,0,8
1517,1626149,Less Than 8 ft.,0.6785714285714286,19,0
1518,1626151,16-24 ft.,0.0,0,16
1519,1626151,24+ ft.,0.0,0,24
1520,1626151,Less Than 8 ft.,0.5,1,0
1521,1626153,16-24 ft.,0.0,0,16
1522,1626153,Less Than 8 ft.,0.6666666666666666,2,0
1523,1626154,16-24 ft.,0.375,3,16
1524,1626154,24+ ft.,0.2222222222222222,6,24
1525,1626154,8-16 ft.,1.0,1,8
1526,1626154,Back Court Shot,1.0,1,50
1527,1626154,Less Than 8 ft.,0.5555555555555556,5,0
1528,1626156,16-24 ft.,0.4305555555555556,31,16
1529,1626156,24+ ft.,0.31901840490797545,52,24
1530,1626156,8-16 ft.,0.39705882352941174,27,8
1531,1626156,Back Court Shot,0.0,0,50
1532,1626156,Less Than 8 ft.,0.63,63,0
1533,1626157,16-24 ft.,0.5182481751824818,71,16
1534,1626157,24+ ft.,0.2962962962962963,8,24
1535,1626157,8-16 ft.,0.4426229508196721,27,8
1536,1626157,Less Than 8 ft.,0.5905172413793104,137,0
1537,1626158,16-24 ft.,0.0,0,16
1538,1626158,24+ ft.,0.21052631578947367,4,24
1539,1626158,8-16 ft.,0.5,5,8
1540,1626158,Less Than 8 ft.,0.7301587301587301,46,0
1541,1626159,16-24 ft.,0.38461538461538464,5,16
1542,1626159,24+ ft.,0.26153846153846155,17,24
1543,1626159,8-16 ft.,0.5,3,8
1544,1626159,Less Than 8 ft.,0.4473684210526316,34,0
1545,1626161,8-16 ft.,0.0,0,8
1546,1626161,Less Than 8 ft.,0.6811594202898551,47,0
1547,1626162,16-24 ft.,0.0,0,16
1548,1626162,24+ ft.,0.475,19,24
1549,1626162,8-16 ft.,0.3333333333333333,2,8
1550,1626162,Less Than 8 ft.,0.5,23,0
1551,1626163,16-24 ft.,0.25,3,16
1552,1626163,24+ ft.,0.34523809523809523,29,24
1553,1626163,8-16 ft.,0.18181818181818182,4,8
1554,1626163,Back Court Shot,0.0,0,50
1555,1626163,Less Than 8 ft.,0.4700854700854701,55,0
1556,1626164,16-24 ft.,0.38636363636363635,17,16
1557,1626164,24+ ft.,0.47058823529411764,32,24
1558,1626164,8-16 ft.,0.391304347826087,9,8
1559,1626164,Less Than 8 ft.,0.5588235294117647,38,0
1560,1626166,16-24 ft.,0.5882352941176471,10,16
1561,1626166,24+ ft.,0.3695652173913043,17,24
1562,1626166,8-16 ft.,0.47368421052631576,9,8
1563,1626166,Less Than 8 ft.,0.34375,11,0
1564,1626167,16-24 ft.,0.46153846153846156,18,16
1565,1626167,24+ ft.,0.0,0,24
1566,1626167,8-16 ft.,0.45454545454545453,10,8
1567,1626167,Less Than 8 ft.,0.6904761904761905,29,0
1568,1626168,16-24 ft.,0.46153846153846156,12,16
1569,1626168,24+ ft.,0.48148148148148145,13,24
1570,1626168,8-16 ft.,0.3225806451612903,10,8
1571,1626168,Back Court Shot,0.0,0,50
1572,1626168,Less Than 8 ft.,0.48148148148148145,26,0
1573,1626169,16-24 ft.,0.16666666666666666,5,16
1574,1626169,24+ ft.,0.3137254901960784,32,24
1575,1626169,8-16 ft.,0.3076923076923077,12,8
1576,1626169,Back Court Shot,0.0,0,50
1577,1626169,Less Than 8 ft.,0.45038167938931295,59,0
1578,1626170,16-24 ft.,0.34615384615384615,9,16
1579,1626170,24+ ft.,0.17073170731707318,7,24
1580,1626170,8-16 ft.,0.32,8,8
1581,1626170,Back Court Shot,0.0,0,50
1582,1626170,Less Than 8 ft.,0.43478260869565216,40,0
1583,1626171,16-24 ft.,0.48,12,16
1584,1626171,24+ ft.,0.35714285714285715,5,24
1585,1626171,8-16 ft.,0.25,6,8
1586,1626171,Less Than 8 ft.,0.6086956521739131,28,0
1587,1626173,16-24 ft.,0.2857142857142857,2,16
1588,1626173,24+ ft.,0.4,16,24
1589,1626173,8-16 ft.,0.2,1,8
1590,1626173,Less Than 8 ft.,0.25925925925925924,7,0
1591,1626174,16-24 ft.,0.0,0,16
1592,1626174,24+ ft.,0.42857142857142855,3,24
1593,1626174,8-16 ft.,0.0,0,8
1594,1626174,Less Than 8 ft.,0.46153846153846156,6,0
1595,1626175,8-16 ft.,1.0,1,8
1596,1626178,16-24 ft.,0.625,5,16
1597,1626178,24+ ft.,0.0,0,24
1598,1626178,8-16 ft.,0.4,2,8
1599,1626178,Less Than 8 ft.,0.46875,15,0
1600,1626179,16-24 ft.,0.4,2,16
1601,1626179,24+ ft.,0.0,0,24
1602,1626179,8-16 ft.,0.25,1,8
1603,1626179,Less Than 8 ft.,0.25,4,0
1604,1626181,16-24 ft.,0.6666666666666666,2,16
1605,1626181,24+ ft.,0.14285714285714285,1,24
1606,1626181,8-16 ft.,0.0,0,8
1607,1626181,Less Than 8 ft.,0.35294117647058826,6,0
1608,1626183,Less Than 8 ft.,0.5,1,0
1609,1626185,16-24 ft.,1.0,1,16
1610,1626185,8-16 ft.,0.0,0,8
1611,1626185,Less Than 8 ft.,0.0,0,0
1612,1626192,16-24 ft.,0.3333333333333333,1,16
1613,1626192,24+ ft.,0.3333333333333333,2,24
1614,1626192,8-16 ft.,0.0,0,8
1615,1626192,Less Than 8 ft.,0.16666666666666666,1,0
1616,1626196,16-24 ft.,0.0,0,16
1617,1626196,24+ ft.,0.17647058823529413,3,24
1618,1626196,8-16 ft.,0.5,1,8
1619,1626196,Less Than 8 ft.,0.42857142857142855,6,0
1620,1626199,16-24 ft.,0.4166666666666667,5,16
1621,1626199,24+ ft.,0.3,3,24
1622,1626199,8-16 ft.,0.0,0,8
1623,1626199,Less Than 8 ft.,0.14285714285714285,1,0
1624,1626202,16-24 ft.,0.5,10,16
1625,1626202,24+ ft.,0.3,3,24
1626,1626202,8-16 ft.,0.0,0,8
1627,1626202,Less Than 8 ft.,0.6363636363636364,7,0
1628,1626204,16-24 ft.,0.48936170212765956,23,16
1629,1626204,24+ ft.,1.0,1,24
1630,1626204,8-16 ft.,0.3,6,8
1631,1626204,Less Than 8 ft.,0.6666666666666666,52,0
1632,1626209,16-24 ft.,0.4,10,16
1633,1626209,24+ ft.,0.391304347826087,18,24
1634,1626209,8-16 ft.,0.5,3,8
1635,1626209,Less Than 8 ft.,0.5428571428571428,19,0
1636,1626242,16-24 ft.,0.6666666666666666,2,16
1637,1626242,24+ ft.,0.25,1,24
1638,1626242,8-16 ft.,0.0,0,8
1639,1626242,Back Court Shot,0.0,0,50
